GuestID,Status,RoomGroupID,CreatedDate,ArrivalDate,DepartureDate,RoomPrice,Channel,RoomNo,Country,Adults,Children,TotalPayment
37838,O,1,2018-01-18,2018-01-21,2018-01-22,160.7,other,672.0,fi,1,0,173.73
38135,O,1,2018-01-18,2018-01-21,2018-01-22,194.11,online,430.0,th,2,0,205.33
37619,O,1,2018-01-18,2018-01-21,2018-01-22,94.15,,518.0,sg,1,0,102.56
37474,O,1,2018-01-18,2018-01-21,2018-01-24,212.92,other,310.0,us,0,0,644.15
37698,O,1,2018-01-18,2018-01-22,2018-01-25,279.36,online,743.0,au,3,0,839.01
38213,O,2,2018-01-18,2018-01-24,2018-01-25,221.21,online,450.0,kr,1,0,226.59
38973,O,2,2018-01-18,2018-01-29,2018-01-30,251.12,,666.0,cn,3,0,256.25
38952,O,2,2018-01-18,2018-01-30,2018-01-31,223.79,other,562.0,in,0,0,226.56
39445,O,1,2018-01-18,2018-02-01,2018-02-05,116.39,offline,372.0,vn,3,0,477.37
38833,O,1,2018-01-18,2018-02-02,2018-02-03,112.03,offline,267.0,in,1,0,123.41
39927,O,1,2018-01-18,2018-02-03,2018-02-17,206.12,,641.0,us,0,0,2897.9
39470,O,1,2018-01-18,2018-02-04,2018-02-06,134.28,offline,372.0,in,1,0,273.88
40186,O,1,2018-01-18,2018-02-07,2018-02-09,251.51,online,765.0,gb,1,0,503.64
40420,N,1,2018-01-18,2018-02-09,2018-02-10,207.48,online,327.0,,1,0,218.29
41781,O,1,2018-01-18,2018-02-25,2018-02-26,235.4,,528.0,gb,2,0,240.54
45534,N,1,2018-01-18,2018-03-22,2018-03-30,222.47,online,723.0,,0,0,1793.36
45600,O,1,2018-01-18,2018-03-24,2018-03-28,151.77,other,333.0,gb,3,0,609.59
37502,O,1,2018-01-19,2018-01-22,2018-01-23,247.1,online,723.0,au,1,0,255.6
37789,O,1,2018-01-19,2018-01-22,2018-01-23,230.02,,421.0,gb,3,0,241.08
37977,O,1,2018-01-19,2018-01-27,2018-02-05,239.46,,204.0,au,0,0,2162.61
38282,O,1,2018-01-19,2018-01-28,2018-01-29,186.45,other,347.0,de,1,0,196.39
39471,O,1,2018-01-19,2018-02-01,2018-02-02,124.99,offline,271.0,in,2,0,126.68
39940,O,1,2018-01-19,2018-02-02,2018-02-05,206.69,other,740.0,ph,0,0,621.69
39468,O,1,2018-01-19,2018-02-03,2018-02-07,127.68,offline,271.0,in,1,0,514.53
40213,O,2,2018-01-19,2018-02-07,2018-02-11,198.78,other,366.0,cn,1,0,804.7
40632,O,2,2018-01-19,2018-02-10,2018-02-14,146.8,other,350.0,cn,1,0,591.75
19455,O,1,2018-01-19,2018-02-18,2018-02-25,207.38,online,510.0,cn,1,0,1457.26
41870,O,1,2018-01-19,2018-02-19,2018-02-24,246.55,online,253.0,ru,1,0,1237.62
43462,O,1,2018-01-19,2018-03-05,2018-03-10,189.38,online,677.0,de,3,0,951.82
46062,O,1,2018-01-19,2018-03-26,2018-04-01,42.25,other,665.0,us,3,0,267.11
46994,O,2,2018-01-19,2018-04-08,2018-04-09,154.9,online,256.0,ca,0,0,160.8
47696,O,1,2018-01-19,2018-04-08,2018-04-14,176.82,other,431.0,ar,1,0,1073.21
36897,N,1,2018-01-19,2018-07-28,2018-08-02,230.2,online,767.0,,3,0,1158.23
38116,O,1,2018-01-20,2018-01-23,2018-01-24,104.42,offline,247.0,in,3,0,105.07
38044,O,1,2018-01-20,2018-01-23,2018-01-24,229.28,,645.0,nl,3,0,229.37
37538,O,1,2018-01-20,2018-01-23,2018-01-24,222.47,online,275.0,th,1,0,228.24
38308,N,1,2018-01-20,2018-01-23,2018-01-24,219.62,,367.0,kr,2,0,233.06
37388,O,1,2018-01-20,2018-01-26,2018-01-27,273.54,,709.0,nz,0,0,278.39
39464,O,2,2018-01-20,2018-02-01,2018-02-02,128.78,offline,558.0,in,3,0,130.78
39352,O,1,2018-01-20,2018-02-01,2018-02-16,217.42,other,518.0,us,1,0,3262.1
39744,O,2,2018-01-20,2018-02-03,2018-02-06,106.22,offline,250.0,in,3,0,327.6
39458,O,1,2018-01-20,2018-02-04,2018-02-06,129.73,offline,377.0,in,2,0,263.54
40149,O,1,2018-01-20,2018-02-06,2018-02-15,205.34,,606.0,jp,0,0,1860.55
24152,O,1,2018-01-20,2018-02-08,2018-02-19,283.84,other,259.0,in,0,0,3126.44
2396,O,1,2018-01-20,2018-02-14,2018-02-15,287.65,online,402.0,cn,2,0,291.74
53753,O,1,2018-01-20,2018-09-03,2018-09-07,241.23,,506.0,in,2,0,977.77
37494,O,1,2018-01-21,2018-01-24,2018-01-25,203.26,other,416.0,ph,0,0,213.38
37360,O,1,2018-01-21,2018-01-24,2018-01-25,221.57,other,251.0,kr,2,0,235.3
39255,O,1,2018-01-21,2018-01-27,2018-02-01,203.37,,274.0,jp,1,0,1027.08
38958,O,1,2018-01-21,2018-02-02,2018-02-03,277.81,,606.0,sg,0,0,290.13
37355,O,1,2018-01-21,2018-02-04,2018-02-10,191.21,,710.0,it,1,0,1148.65
3615,O,1,2018-01-21,2018-02-07,2018-02-10,281.61,online,437.0,cn,2,0,851.45
22885,O,1,2018-01-21,2018-02-14,2018-02-18,212.62,other,534.0,cn,3,0,861.87
42689,O,1,2018-01-21,2018-03-04,2018-03-05,159.38,online,432.0,in,2,0,171.76
46937,O,2,2018-01-21,2018-04-07,2018-04-08,208.14,online,258.0,gb,2,0,219.84
38280,O,1,2018-01-22,2018-01-25,2018-01-26,211.76,,627.0,au,1,0,219.25
37893,O,1,2018-01-22,2018-01-25,2018-01-26,222.47,,616.0,cn,1,0,224.84
37387,N,1,2018-01-22,2018-01-25,2018-01-26,199.11,other,338.0,,1,0,209.52
12967,O,1,2018-01-22,2018-01-25,2018-01-30,215.69,other,518.0,gb,0,0,1084.24
5164,O,1,2018-01-22,2018-01-26,2018-02-03,171.43,other,207.0,ca,1,0,1380.14
39101,O,1,2018-01-22,2018-01-29,2018-02-02,210.51,,513.0,de,1,0,848.28
39495,O,1,2018-01-22,2018-01-31,2018-02-05,253.42,,308.0,gb,3,0,1277.74
39677,O,1,2018-01-22,2018-02-02,2018-02-04,191.95,online,463.0,gb,1,0,388.7
39657,O,1,2018-01-22,2018-02-03,2018-02-04,87.3,,421.0,th,2,0,98.6
40074,O,1,2018-01-22,2018-02-03,2018-02-12,321.56,other,265.0,us,2,0,2903.81
39904,O,2,2018-01-22,2018-02-04,2018-02-09,227.25,other,350.0,cn,1,0,1140.63
39571,O,1,2018-01-22,2018-02-05,2018-02-06,175.57,other,330.0,cn,3,0,187.83
16330,O,2,2018-01-22,2018-02-05,2018-02-07,276.43,online,750.0,cn,3,0,565.5
40424,N,1,2018-01-22,2018-02-09,2018-02-11,202.76,online,335.0,,0,0,413.21
42104,O,2,2018-01-22,2018-02-21,2018-02-26,162.57,other,560.0,sg,1,0,820.83
42246,O,1,2018-01-22,2018-02-28,2018-03-01,221.91,,616.0,jp,0,0,225.0
43171,O,1,2018-01-22,2018-03-06,2018-03-18,224.11,,714.0,th,0,0,2702.13
44159,O,1,2018-01-22,2018-03-10,2018-03-16,230.74,other,410.0,se,1,0,1395.78
22469,O,1,2018-01-23,2018-01-26,2018-01-27,212.53,online,471.0,de,3,0,214.49
37389,O,2,2018-01-23,2018-01-26,2018-01-27,292.32,,456.0,jp,0,0,302.92
38261,O,1,2018-01-23,2018-01-26,2018-01-27,219.73,,533.0,ph,2,0,228.94
27108,O,1,2018-01-23,2018-01-26,2018-01-27,216.42,online,640.0,fr,2,0,226.17
39187,N,2,2018-01-23,2018-01-30,2018-02-01,303.61,,,,1,0,607.79
38545,O,1,2018-01-23,2018-01-31,2018-02-05,217.98,online,734.0,jp,2,0,1099.72
39190,O,1,2018-01-23,2018-02-02,2018-02-03,223.53,online,327.0,gb,0,0,233.65
39485,O,1,2018-01-23,2018-02-04,2018-02-07,131.05,offline,376.0,in,2,0,404.71
40275,O,2,2018-01-23,2018-02-06,2018-02-09,384.72,,550.0,cn,2,0,1158.48
40465,O,1,2018-01-23,2018-02-10,2018-02-11,261.17,,612.0,sg,2,0,263.55
40602,O,1,2018-01-23,2018-02-11,2018-02-12,175.07,online,205.0,cn,2,0,181.46
41239,O,1,2018-01-23,2018-02-20,2018-02-21,158.89,other,355.0,se,2,0,165.57
41601,O,1,2018-01-23,2018-02-23,2018-02-24,240.02,other,249.0,de,0,0,253.56
41938,N,1,2018-01-23,2018-02-26,2018-02-27,161.58,other,471.0,,2,0,165.2
43098,O,2,2018-01-23,2018-03-07,2018-03-10,208.15,online,658.0,us,2,0,626.89
42097,O,1,2018-01-23,2018-03-09,2018-03-10,153.34,other,259.0,au,2,0,155.26
44833,O,1,2018-01-23,2018-03-21,2018-03-31,194.91,online,308.0,de,2,0,1961.12
37835,O,2,2018-01-24,2018-01-27,2018-01-28,265.5,,242.0,id,1,0,270.31
38577,O,1,2018-01-24,2018-01-27,2018-01-28,211.93,other,430.0,my,1,0,221.48
38389,O,1,2018-01-24,2018-01-27,2018-01-28,206.34,other,471.0,dk,2,0,212.47
37749,O,1,2018-01-24,2018-01-27,2018-01-28,180.17,online,438.0,de,1,0,182.74
37969,O,1,2018-01-24,2018-01-27,2018-01-28,107.74,offline,426.0,in,3,0,116.18
38492,O,1,2018-01-24,2018-01-27,2018-01-29,248.75,,232.0,fr,0,0,499.84
39516,O,1,2018-01-24,2018-02-05,2018-02-07,132.0,offline,702.0,in,2,0,270.29
39772,O,2,2018-01-24,2018-02-06,2018-02-07,148.84,offline,666.0,kr,1,0,153.09
39469,O,2,2018-01-24,2018-02-07,2018-02-08,131.08,offline,264.0,in,3,0,141.43
39452,O,1,2018-01-24,2018-02-07,2018-02-08,2.32,offline,229.0,in,1,0,10.19
39769,O,1,2018-01-24,2018-02-07,2018-02-08,237.6,online,538.0,it,1,0,249.64
40420,N,1,2018-01-24,2018-02-08,2018-02-12,207.29,online,328.0,,2,0,833.83
2041,O,2,2018-01-24,2018-02-09,2018-02-14,126.71,offline,454.0,cn,3,0,634.78
2660,O,2,2018-01-24,2018-02-10,2018-02-15,134.71,offline,352.0,cn,2,0,674.22
40745,O,1,2018-01-24,2018-02-11,2018-02-12,231.82,,707.0,jp,1,0,238.91
41719,O,1,2018-01-24,2018-02-19,2018-03-01,215.69,online,414.0,us,0,0,2167.95
42098,O,1,2018-01-24,2018-02-21,2018-02-25,166.89,other,472.0,sg,0,0,669.11
41793,O,1,2018-01-24,2018-02-22,2018-02-23,239.33,online,721.0,au,0,0,249.92
28533,O,1,2018-01-24,2018-02-26,2018-03-02,195.19,,659.0,fr,2,0,787.7
43775,O,1,2018-01-24,2018-03-12,2018-03-13,192.18,online,639.0,nl,2,0,194.94
45719,O,2,2018-01-24,2018-03-25,2018-03-28,169.9,other,356.0,cn,3,0,518.54
47023,N,1,2018-01-24,2018-04-08,2018-04-09,168.03,online,633.0,,3,0,181.03
37732,O,1,2018-01-25,2018-01-28,2018-01-29,217.09,,608.0,es,0,0,228.38
38643,O,1,2018-01-25,2018-01-28,2018-01-29,279.66,other,641.0,us,0,0,288.5
38846,O,2,2018-01-25,2018-01-28,2018-01-29,112.48,offline,470.0,in,2,0,123.0
37487,O,1,2018-01-25,2018-01-28,2018-01-31,108.76,,541.0,my,1,0,332.0
39151,O,2,2018-01-25,2018-01-28,2018-02-01,219.26,other,660.0,in,0,0,886.23
39516,O,1,2018-01-25,2018-02-02,2018-02-03,132.31,offline,404.0,in,1,0,144.49
39463,O,2,2018-01-25,2018-02-02,2018-02-08,123.32,offline,444.0,in,3,0,741.5
5145,O,2,2018-01-25,2018-02-02,2018-02-10,286.49,online,752.0,jp,1,0,2301.78
39757,O,1,2018-01-25,2018-02-03,2018-02-08,266.31,,303.0,us,1,0,1342.03
40458,O,1,2018-01-25,2018-02-09,2018-02-11,256.21,,661.0,hk,2,0,516.87
40917,O,2,2018-01-25,2018-02-10,2018-02-14,230.13,online,550.0,nl,2,0,927.94
41968,O,2,2018-01-25,2018-02-20,2018-02-25,103.97,offline,658.0,cn,1,0,530.05
43033,O,1,2018-01-25,2018-03-06,2018-03-07,150.7,other,459.0,gb,2,0,156.21
44181,O,1,2018-01-25,2018-03-09,2018-03-14,270.2,,265.0,zw,0,0,1358.94
43860,O,1,2018-01-25,2018-03-10,2018-03-11,178.72,other,422.0,gb,1,0,192.27
8612,O,1,2018-01-25,2018-03-22,2018-03-23,274.79,online,373.0,it,0,0,287.0
46503,O,1,2018-01-25,2018-04-01,2018-04-08,43.86,,708.0,gb,1,0,316.52
54194,O,1,2018-01-25,2018-10-24,2018-10-29,156.26,other,204.0,gb,3,0,786.39
54483,O,1,2018-01-25,2018-12-26,2019-01-02,218.11,other,229.0,au,1,0,1537.92
38830,O,2,2018-01-26,2018-01-29,2018-01-30,105.57,offline,770.0,in,2,0,113.92
38892,O,1,2018-01-26,2018-01-29,2018-01-30,239.43,online,533.0,kw,3,0,250.33
21228,O,1,2018-01-26,2018-01-31,2018-02-02,204.88,other,309.0,cn,0,0,412.08
39416,O,2,2018-01-26,2018-02-01,2018-02-02,150.59,other,256.0,in,3,0,153.28
40688,O,1,2018-01-26,2018-02-08,2018-02-14,185.91,online,743.0,cn,2,1,1122.58
40201,O,1,2018-01-26,2018-02-09,2018-02-10,280.83,,605.0,es,4,0,283.82
41134,O,1,2018-01-26,2018-02-17,2018-02-18,212.84,online,341.0,in,1,0,226.54
42106,O,2,2018-01-26,2018-03-07,2018-03-09,161.37,other,568.0,au,2,0,330.27
43487,O,1,2018-01-26,2018-03-08,2018-03-09,230.27,,526.0,gb,1,0,236.76
25865,O,1,2018-01-26,2018-03-20,2018-03-21,204.6,other,523.0,kr,2,0,218.23
47264,O,1,2018-01-26,2018-04-10,2018-04-11,171.9,online,628.0,jp,1,0,177.89
43098,O,1,2018-01-26,2018-07-07,2018-07-13,217.29,online,555.0,us,2,0,1307.64
38879,O,1,2018-01-27,2018-01-30,2018-01-31,114.77,offline,440.0,in,1,0,120.71
38786,O,2,2018-01-27,2018-01-30,2018-01-31,164.94,,762.0,dk,0,1,168.36
39103,O,1,2018-01-27,2018-01-31,2018-02-01,224.03,,645.0,cn,0,0,237.48
39909,O,1,2018-01-27,2018-02-02,2018-02-07,128.19,offline,433.0,in,2,0,648.82
39480,O,2,2018-01-27,2018-02-03,2018-02-04,129.34,offline,544.0,in,3,0,129.97
38828,O,1,2018-01-27,2018-02-05,2018-02-06,116.45,offline,371.0,in,2,0,124.08
40441,O,1,2018-01-27,2018-02-07,2018-02-12,199.26,offline,751.0,hk,1,0,1003.16
40372,O,1,2018-01-27,2018-02-08,2018-02-23,313.77,other,747.0,dk,2,0,4713.82
7502,O,1,2018-01-27,2018-02-17,2018-02-21,271.05,online,731.0,cn,3,0,1097.87
41485,O,2,2018-01-27,2018-02-17,2018-02-22,237.32,,650.0,us,2,0,1195.23
42102,O,2,2018-01-27,2018-02-25,2018-02-26,163.64,other,452.0,sg,1,0,177.19
42451,O,1,2018-01-27,2018-02-25,2018-02-28,281.55,,667.0,th,2,0,847.01
41853,O,1,2018-01-27,2018-02-26,2018-02-27,147.13,other,243.0,cn,3,0,154.74
15562,O,2,2018-01-27,2018-03-04,2018-03-05,152.86,other,658.0,cn,2,0,159.09
43174,O,1,2018-01-27,2018-03-07,2018-03-08,211.23,,255.0,th,0,0,217.19
54287,O,2,2018-01-27,2018-11-21,2018-11-22,75.09,,668.0,us,2,0,79.99
38567,O,2,2018-01-28,2018-01-31,2018-02-01,214.8,,360.0,th,0,0,224.64
37969,O,1,2018-01-28,2018-01-31,2018-02-01,106.57,offline,226.0,in,2,0,111.08
38684,O,1,2018-01-28,2018-01-31,2018-02-01,230.65,,455.0,gb,1,0,234.14
38066,O,1,2018-01-28,2018-01-31,2018-02-01,243.76,other,553.0,us,2,0,250.14
39190,O,1,2018-01-28,2018-01-31,2018-02-01,255.72,online,327.0,gb,2,0,256.28
39426,O,2,2018-01-28,2018-02-02,2018-02-03,114.57,offline,562.0,vn,1,0,118.86
39516,O,1,2018-01-28,2018-02-05,2018-02-06,127.53,offline,439.0,in,1,0,139.17
15265,O,1,2018-01-28,2018-02-17,2018-02-19,177.24,online,628.0,cn,1,0,355.9
42240,O,1,2018-01-28,2018-02-22,2018-03-01,231.46,,610.0,cn,0,0,1632.13
33266,O,1,2018-01-28,2018-03-10,2018-03-12,183.42,other,745.0,cn,1,0,374.41
44438,O,1,2018-01-28,2018-03-23,2018-03-24,286.91,,353.0,gb,2,0,294.85
38119,O,1,2018-01-29,2018-02-01,2018-02-02,116.14,offline,253.0,in,3,0,125.06
38147,O,1,2018-01-29,2018-02-01,2018-02-02,114.65,offline,732.0,in,2,0,116.4
39097,O,1,2018-01-29,2018-02-01,2018-02-02,296.82,online,326.0,lt,2,0,310.59
39479,O,2,2018-01-29,2018-02-01,2018-02-03,128.34,offline,548.0,in,3,0,264.21
38938,O,1,2018-01-29,2018-02-01,2018-02-09,194.4,other,341.0,in,1,0,1558.87
39262,O,1,2018-01-29,2018-02-03,2018-02-05,213.19,,712.0,gb,2,0,437.17
40019,O,2,2018-01-29,2018-02-07,2018-02-08,242.22,offline,644.0,kr,1,0,242.46
40788,N,1,2018-01-29,2018-02-11,2018-02-13,234.94,,718.0,nz,2,0,474.13
15265,O,1,2018-01-29,2018-02-12,2018-02-17,186.24,other,526.0,cn,2,0,934.94
41898,O,2,2018-01-29,2018-02-23,2018-02-24,136.73,offline,760.0,cn,1,0,139.31
42348,O,2,2018-01-29,2018-02-24,2018-02-28,197.86,other,768.0,sg,1,0,800.3
43579,O,1,2018-01-29,2018-03-08,2018-03-10,281.16,,509.0,jp,0,0,564.27
46411,O,1,2018-01-29,2018-04-03,2018-04-07,233.89,online,353.0,fr,2,0,944.79
54483,O,1,2018-01-29,2018-12-26,2018-12-31,208.88,other,219.0,au,1,0,1047.66
26423,O,1,2018-01-30,2018-02-02,2018-02-03,211.56,other,551.0,us,1,0,216.3
579,O,1,2018-01-30,2018-02-02,2018-02-03,236.46,other,219.0,my,0,0,249.25
38251,O,1,2018-01-30,2018-02-02,2018-02-03,232.76,other,728.0,ph,0,0,243.08
39354,O,1,2018-01-30,2018-02-02,2018-02-03,253.29,online,226.0,nz,0,0,263.6
38994,O,1,2018-01-30,2018-02-02,2018-02-03,205.53,other,307.0,in,0,0,218.44
38485,O,2,2018-01-30,2018-02-02,2018-02-03,47.26,,462.0,cn,3,0,53.32
39940,O,1,2018-01-30,2018-02-06,2018-02-15,208.74,other,541.0,ph,1,0,1891.87
37326,O,2,2018-01-30,2018-02-09,2018-02-12,237.92,other,348.0,cn,3,0,726.23
40531,O,1,2018-01-30,2018-02-13,2018-02-14,64.97,,203.0,in,2,0,71.09
41513,O,1,2018-01-30,2018-02-19,2018-02-21,199.71,,712.0,nl,2,0,408.34
41659,O,2,2018-01-30,2018-02-21,2018-02-22,60.39,offline,346.0,vn,2,0,60.61
41617,O,1,2018-01-30,2018-02-23,2018-02-27,163.39,other,305.0,gb,2,0,661.52
50721,N,1,2018-01-30,2018-05-02,2018-05-04,233.73,online,576.0,gb,2,0,476.98
53237,O,1,2018-01-30,2018-08-09,2018-08-10,274.98,online,343.0,au,1,0,282.0
53978,O,1,2018-01-30,2018-10-24,2018-10-28,176.71,other,474.0,gb,0,0,714.39
54325,O,2,2018-01-30,2018-11-26,2018-11-29,246.64,online,566.0,de,2,0,752.53
39245,O,1,2018-01-31,2018-02-03,2018-02-04,304.42,,606.0,my,2,0,318.19
39768,O,1,2018-01-31,2018-02-03,2018-02-12,222.08,other,571.0,us,2,0,2004.82
40313,O,1,2018-01-31,2018-02-09,2018-02-10,278.45,,714.0,tw,2,0,283.7
40456,O,1,2018-01-31,2018-02-12,2018-02-13,134.97,,326.0,my,2,0,141.7
39859,O,1,2018-01-31,2018-02-12,2018-02-13,236.07,online,438.0,sn,0,0,245.33
42442,O,2,2018-01-31,2018-02-27,2018-03-01,135.75,other,754.0,in,3,0,278.61
42777,O,1,2018-01-31,2018-02-27,2018-03-07,140.46,other,237.0,in,0,0,1124.73
38044,O,1,2018-02-01,2018-02-04,2018-02-05,221.7,,645.0,nl,3,0,234.19
39080,O,1,2018-02-01,2018-02-04,2018-02-05,212.68,,234.0,de,0,0,224.37
38399,O,1,2018-02-01,2018-02-04,2018-02-05,211.45,,513.0,gb,2,0,221.98
38567,O,2,2018-02-01,2018-02-04,2018-02-05,215.27,,364.0,th,2,0,221.94
38567,O,2,2018-02-01,2018-02-04,2018-02-05,217.4,,350.0,th,2,0,227.55
41067,O,2,2018-02-01,2018-02-12,2018-02-16,130.95,offline,760.0,cn,1,0,535.24
42066,N,2,2018-02-01,2018-02-25,2018-02-26,41.9,other,658.0,,1,0,50.79
44560,O,1,2018-02-01,2018-03-23,2018-03-25,247.76,online,216.0,ch,2,0,509.05
39476,O,1,2018-02-02,2018-02-05,2018-02-06,127.43,offline,261.0,in,2,0,137.68
39516,O,1,2018-02-02,2018-02-05,2018-02-06,127.41,offline,435.0,in,2,0,133.45
38984,N,1,2018-02-02,2018-02-05,2018-02-06,252.36,online,,my,0,0,266.02
26423,O,1,2018-02-02,2018-02-05,2018-02-06,226.41,other,412.0,us,1,0,233.02
38882,O,1,2018-02-02,2018-02-05,2018-03-04,209.36,,405.0,kr,1,0,5665.43
37474,O,1,2018-02-02,2018-02-08,2018-02-16,213.48,other,759.0,us,2,0,1718.73
40750,O,1,2018-02-02,2018-02-10,2018-02-14,189.97,online,477.0,au,2,0,764.57
40444,O,1,2018-02-02,2018-02-12,2018-02-13,37.91,online,709.0,au,1,0,44.6
40987,O,1,2018-02-02,2018-02-12,2018-02-19,194.76,,512.0,cn,2,1,1374.52
42103,O,2,2018-02-02,2018-02-23,2018-02-26,154.66,other,450.0,sg,3,0,472.32
42451,O,2,2018-02-02,2018-02-26,2018-02-28,272.04,,662.0,th,3,0,555.32
13519,O,1,2018-02-02,2018-02-27,2018-03-05,240.75,other,414.0,nz,0,0,1458.21
42099,O,2,2018-02-02,2018-03-09,2018-03-10,162.96,other,458.0,au,2,0,172.92
43411,O,1,2018-02-02,2018-03-09,2018-03-10,221.14,other,318.0,fr,2,0,228.21
48515,O,1,2018-02-02,2018-04-15,2018-04-22,190.61,online,602.0,gb,3,0,1345.27
17528,O,1,2018-02-02,2018-05-23,2018-05-26,47.41,,663.0,au,3,0,146.54
22881,O,2,2018-02-03,2018-02-06,2018-02-07,140.25,offline,670.0,in,3,0,141.1
38712,O,1,2018-02-03,2018-02-06,2018-02-07,266.14,other,643.0,in,1,0,276.05
39491,O,1,2018-02-03,2018-02-07,2018-02-16,211.98,other,559.0,us,0,0,1919.85
40574,O,1,2018-02-03,2018-02-10,2018-02-13,202.53,,610.0,gb,2,0,613.62
40614,O,1,2018-02-03,2018-02-12,2018-02-15,247.69,,605.0,au,0,0,756.12
40939,O,1,2018-02-03,2018-02-14,2018-03-03,227.8,other,709.0,us,2,0,3880.69
41491,O,1,2018-02-03,2018-02-17,2018-02-24,215.72,,619.0,jp,0,0,1510.87
41452,O,1,2018-02-03,2018-02-21,2018-02-22,221.73,other,527.0,us,2,0,233.86
41606,O,1,2018-02-03,2018-02-22,2018-02-23,231.58,online,520.0,cy,2,0,241.25
16898,O,2,2018-02-03,2018-02-25,2018-02-26,138.95,offline,446.0,cn,2,0,149.87
42235,O,1,2018-02-03,2018-02-26,2018-02-27,286.25,other,529.0,gb,2,0,293.47
42759,O,1,2018-02-03,2018-03-02,2018-03-03,230.74,,509.0,jp,1,0,231.77
37355,O,2,2018-02-03,2018-03-07,2018-03-09,187.59,,652.0,it,1,0,382.85
44268,O,1,2018-02-03,2018-03-17,2018-03-18,214.56,,621.0,kr,2,0,227.19
46804,O,1,2018-02-03,2018-04-03,2018-04-06,217.65,other,549.0,au,1,0,659.37
48515,O,1,2018-02-03,2018-04-19,2018-04-23,167.09,online,602.0,gb,1,0,668.79
39875,O,1,2018-02-04,2018-02-07,2018-02-08,273.74,online,649.0,jp,3,0,273.84
39471,O,1,2018-02-04,2018-02-07,2018-02-08,130.64,offline,340.0,in,3,0,142.45
39493,O,1,2018-02-04,2018-02-07,2018-02-16,213.48,other,316.0,us,2,0,1928.49
40217,O,1,2018-02-04,2018-02-08,2018-02-09,308.83,online,443.0,gb,3,0,319.65
40570,O,1,2018-02-04,2018-02-11,2018-02-12,209.76,online,226.0,us,2,0,219.54
40636,O,1,2018-02-04,2018-02-11,2018-02-15,114.7,offline,227.0,in,2,0,472.25
40562,O,1,2018-02-04,2018-02-12,2018-02-13,204.51,,669.0,my,3,0,216.96
41683,O,1,2018-02-04,2018-02-18,2018-02-23,186.42,online,229.0,th,1,0,944.79
41693,O,1,2018-02-04,2018-02-22,2018-02-24,187.2,,624.0,tw,1,0,381.71
42103,O,2,2018-02-04,2018-03-05,2018-03-08,163.02,other,248.0,au,2,0,497.73
3100,O,1,2018-02-04,2018-03-07,2018-03-08,231.25,online,334.0,cn,0,0,241.09
40348,O,1,2018-02-05,2018-02-08,2018-02-09,329.69,other,272.0,jp,0,0,339.34
39516,O,1,2018-02-05,2018-02-08,2018-02-09,126.68,offline,213.0,in,3,0,128.45
39516,O,1,2018-02-05,2018-02-08,2018-02-09,133.64,offline,422.0,in,3,0,145.48
38567,O,2,2018-02-05,2018-02-08,2018-02-09,215.33,,358.0,th,0,0,228.5
34027,O,1,2018-02-05,2018-02-13,2018-02-17,196.87,,615.0,it,0,0,800.41
41396,O,1,2018-02-05,2018-02-18,2018-02-24,186.4,other,625.0,cn,2,0,1119.24
41507,O,1,2018-02-05,2018-02-20,2018-02-23,200.86,online,219.0,ca,0,0,614.53
41712,O,1,2018-02-05,2018-02-22,2018-02-25,164.29,other,540.0,cn,1,0,506.22
42385,O,1,2018-02-05,2018-02-28,2018-03-01,227.09,other,275.0,my,0,0,233.5
8852,O,1,2018-02-05,2018-03-18,2018-03-21,206.3,,643.0,jp,1,0,630.05
45316,O,1,2018-02-05,2018-03-21,2018-03-25,284.17,other,549.0,us,2,0,1150.25
48719,O,1,2018-02-05,2018-04-17,2018-04-21,210.16,,545.0,gb,2,0,840.95
39697,O,1,2018-02-06,2018-02-09,2018-02-10,285.41,other,219.0,gb,0,0,287.68
40190,O,2,2018-02-06,2018-02-09,2018-02-10,342.57,,464.0,cn,0,0,353.28
39307,O,1,2018-02-06,2018-02-09,2018-02-10,236.1,online,333.0,th,0,0,248.62
39999,O,1,2018-02-06,2018-02-09,2018-02-15,189.85,,617.0,it,1,0,1145.48
37355,O,1,2018-02-06,2018-02-09,2018-02-19,189.54,,603.0,it,0,0,1907.95
37487,O,1,2018-02-06,2018-02-13,2018-02-14,183.12,,441.0,my,1,0,187.71
40948,O,1,2018-02-06,2018-02-14,2018-02-15,196.43,other,551.0,in,0,0,198.66
41258,O,1,2018-02-06,2018-02-17,2018-02-20,114.69,offline,357.0,in,3,0,344.41
41443,O,1,2018-02-06,2018-02-21,2018-02-22,213.44,,673.0,fr,0,0,215.43
42656,O,1,2018-02-06,2018-03-02,2018-03-03,241.49,,531.0,,1,0,243.62
45757,O,1,2018-02-06,2018-04-01,2018-04-03,211.52,other,410.0,us,2,0,436.56
49453,O,1,2018-02-06,2018-04-20,2018-04-29,224.26,other,629.0,cn,1,0,2024.65
17424,O,1,2018-02-06,2018-06-19,2018-06-24,236.06,online,437.0,au,3,0,1186.52
39746,O,2,2018-02-07,2018-02-10,2018-02-11,116.38,offline,246.0,in,3,0,128.13
40388,O,1,2018-02-07,2018-02-10,2018-02-11,202.72,,453.0,us,1,0,214.15
30562,O,1,2018-02-07,2018-02-10,2018-02-11,207.54,online,338.0,us,1,0,213.18
40688,O,2,2018-02-07,2018-02-12,2018-02-14,185.38,online,744.0,cn,3,1,373.34
